mes_anio_1|cultivo|valor_real_con_cov|promedio_ipc_con_cov_lower|promedio_ipc_con_cov_upper|valor_real_sin_cov|promedio_ipc_sin_cv_lower|promedio_ipc_sin_cv_upper|general_ipc_con_cov|promedio_inferior|promedio_superior|general_ipc_sin_cov|promedio_inferior_sin|promedio_superior_sin
2009-06-01|YUCA|-4.55862174111908|-3.76576489100924|4.02795017818936|-4.55862174111908|-3.78760775370835|3.44668965816785|3.81|1.81581074777538|11.7076434737361|3.81|1.66429853598117|11.5591376552993
2009-06-01|PAPA|-4.55862174111908|-4.72726027325795|3.72035313930211|-4.55862174111908|-4.08528566849681|4.34274926790642|3.81|1.81581074777538|11.7076434737361|3.81|1.66429853598117|11.5591376552993
2009-06-01|ARVEJA|-4.55862174111908|-4.13252726754282|3.02656282213449|-4.55862174111908|-4.18110080480929|2.88948836550112|3.81|1.81581074777538|11.7076434737361|3.81|1.66429853598117|11.5591376552993
2009-06-01|FRIJOL|-4.55862174111908|-4.18491892717383|3.14248475473477|-4.55862174111908|-4.31888168697853|2.81465613370573|3.81|1.81581074777538|11.7076434737361|3.81|1.66429853598117|11.5591376552993
2009-06-01|PLATANO|-4.55862174111908|-4.59461794151933|4.50707924849487|-4.55862174111908|-3.70926234570385|4.59071382213337|3.81|1.81581074777538|11.7076434737361|3.81|1.66429853598117|11.5591376552993
2009-06-01|LACTEO|-0.56434962147283|-0.907714186150875|0.151564553312105|-0.56434962147283|-0.905960005082079|0.167183516524801|3.81|1.81581074777538|11.7076434737361|3.81|1.66429853598117|11.5591376552993
2009-06-01|MORA|-2.67175572519084|-7.32984004452155|0.602165746699012|-2.67175572519084|-7.21925356411201|0.741895958511851|3.81|1.81581074777538|11.7076434737361|3.81|1.66429853598117|11.5591376552993
2009-07-01|CEBOLLA|-3.22683706070288|-4.29082924466153|5.32865917509232|-3.22683706070288|-3.35986920647805|5.80741675903547|3.28|1.90668321527688|11.1219109094535|3.28|1.55147993146207|11.1023575608464
2009-07-01|LACTEO|-0.484496124031|-0.716202228811913|0.353599605780129|-0.484496124031|-0.693322523597591|0.388917289586514|3.28|1.90668321527688|11.1219109094535|3.28|1.55147993146207|11.1023575608464
2009-07-01|FRIJOL|-3.22683706070288|-4.13377410248431|2.99523817545451|-3.22683706070288|-4.12019553396089|3.12180535017677|3.28|1.90668321527688|11.1219109094535|3.28|1.55147993146207|11.1023575608464
2009-07-01|PLATANO|-3.22683706070288|-4.51746913967544|4.14232095979662|-3.22683706070288|-4.08520475808264|4.16112594853354|3.28|1.90668321527688|11.1219109094535|3.28|1.55147993146207|11.1023575608464
2009-07-01|ARROZ|-2.56946151954758|-2.7047020740598|1.06877955296845|-2.56946151954758|-2.54069382846244|0.939506965321186|3.28|1.90668321527688|11.1219109094535|3.28|1.55147993146207|11.1023575608464
2009-07-01|TOMATE|-3.22683706070288|-7.61272631618872|4.81637091794662|-3.22683706070288|-8.14785890958958|4.61141384644072|3.28|1.90668321527688|11.1219109094535|3.28|1.55147993146207|11.1023575608464
2009-07-01|CAFE|1.23805678912663|-0.267502234890643|1.22022207455447|1.23805678912663|-0.299080238170757|1.19774671101122|3.28|1.90668321527688|11.1219109094535|3.28|1.55147993146207|11.1023575608464
2009-07-01|BANANO|-1.05882352941176|-2.37237536008254|5.25989688385136|-1.05882352941176|-2.0391848520057|5.65903932056877|3.28|1.90668321527688|11.1219109094535|3.28|1.55147993146207|11.1023575608464
2009-07-01|MORA|-1.05882352941176|-3.27104002526475|4.81679110778982|-1.05882352941176|-2.81199530118432|4.93157462539008|3.28|1.90668321527688|11.1219109094535|3.28|1.55147993146207|11.1023575608464
2009-07-01|TOMATE DE ARBOL|-1.05882352941176|-2.61477932305636|6.45947805327531|-1.05882352941176|-2.0078469241008|6.61041921353494|3.28|1.90668321527688|11.1219109094535|3.28|1.55147993146207|11.1023575608464
2009-07-01|PAPA|-3.22683706070288|-4.50300675978561|4.00937521487313|-3.22683706070288|-3.98707095393927|4.13817239255735|3.28|1.90668321527688|11.1219109094535|3.28|1.55147993146207|11.1023575608464
2009-07-01|ARVEJA|-3.22683706070288|-4.14245125039328|3.07934521757044|-3.22683706070288|-3.80247838274761|3.18253513054331|3.28|1.90668321527688|11.1219109094535|3.28|1.55147993146207|11.1023575608464
2009-07-01|ZANAHORIA|-3.22683706070288|-5.09403463526136|3.92695228960568|-3.22683706070288|-5.0224015752692|3.89165890672452|3.28|1.90668321527688|11.1219109094535|3.28|1.55147993146207|11.1023575608464
2009-07-01|YUCA|-3.22683706070288|-3.28292849617182|4.0569106201089|-3.22683706070288|-3.8686016207365|3.06977650513934|3.28|1.90668321527688|11.1219109094535|3.28|1.55147993146207|11.1023575608464
2009-07-01|NARANJA|-1.05882352941176|-2.47049708927022|5.48708158898143|-1.05882352941176|-2.32623536430184|5.08590568181808|3.28|1.90668321527688|11.1219109094535|3.28|1.55147993146207|11.1023575608464
2009-08-01|PAPA|-1.32056784417299|-7.17809609604077|1.6657427399986|-1.32056784417299|-6.70573766056191|1.35896903536743|3.13|1.32204627459747|11.220110124472|3.13|1.67146518568244|11.5955467309874
2009-08-01|PLATANO|-1.32056784417299|-7.65737257712871|1.65801471146226|-1.32056784417299|-6.36536167996056|1.99666388217603|3.13|1.32204627459747|11.220110124472|3.13|1.67146518568244|11.5955467309874
2009-08-01|MORA|-0.138723741577488|-3.27582987123843|4.32430335264421|-0.138723741577488|-3.05278012046735|4.91115988858238|3.13|1.32204627459747|11.220110124472|3.13|1.67146518568244|11.5955467309874
2009-08-01|ZANAHORIA|-1.32056784417299|-8.35992141316172|0.672357516170147|-1.32056784417299|-7.15148249454638|1.28588827277687|3.13|1.32204627459747|11.220110124472|3.13|1.67146518568244|11.5955467309874
2009-08-01|ARROZ|-0.946372239747634|-2.46771240208743|1.16965199590211|-0.946372239747634|-2.35353978079382|1.12731065283299|3.13|1.32204627459747|11.220110124472|3.13|1.67146518568244|11.5955467309874
2009-08-01|TOMATE DE ARBOL|-0.138723741577488|-4.76850982258862|4.55861406665755|-0.138723741577488|-3.91127170703145|4.49027038008251|3.13|1.32204627459747|11.220110124472|3.13|1.67146518568244|11.5955467309874
2009-08-01|CAFE|0.66462847268377|-0.223049857117114|1.28502310801567|0.66462847268377|-0.286301739643583|1.31558139350004|3.13|1.32204627459747|11.220110124472|3.13|1.67146518568244|11.5955467309874
2009-08-01|CEBOLLA|-1.32056784417299|-7.71440126005123|1.95617972720651|-1.32056784417299|-6.48440024347875|2.28238204365353|3.13|1.32204627459747|11.220110124472|3.13|1.67146518568244|11.5955467309874
2009-08-01|BANANO|-0.138723741577488|-2.78265423448112|4.64782293957026|-0.138723741577488|-2.70388452794184|4.76394668800328|3.13|1.32204627459747|11.220110124472|3.13|1.67146518568244|11.5955467309874
2009-08-01|YUCA|-1.32056784417299|-5.55300491987311|1.83726455071893|-1.32056784417299|-5.79348051909896|1.15757548429437|3.13|1.32204627459747|11.220110124472|3.13|1.67146518568244|11.5955467309874
2009-08-01|TOMATE|-1.32056784417299|-9.7714196628718|2.81220690500532|-1.32056784417299|-10.1620399196246|2.73620953316105|3.13|1.32204627459747|11.220110124472|3.13|1.67146518568244|11.5955467309874
2009-08-01|FRIJOL|-1.32056784417299|-5.97326375092349|1.06340841633905|-1.32056784417299|-6.48153489691192|0.496964670359738|3.13|1.32204627459747|11.220110124472|3.13|1.67146518568244|11.5955467309874
2009-08-01|ARVEJA|-1.32056784417299|-6.35573794236525|0.722517892350482|-1.32056784417299|-6.2884980354971|0.960551691133223|3.13|1.32204627459747|11.220110124472|3.13|1.67146518568244|11.5955467309874
2009-08-01|NARANJA|-0.138723741577488|-3.11150939211582|4.17014680691347|-0.138723741577488|-3.00353745884954|4.25223186013306|3.13|1.32204627459747|11.220110124472|3.13|1.67146518568244|11.5955467309874
2009-08-01|LACTEO|0|-0.280792671985785|0.826652609279693|0|-0.223586234575198|0.814972420273687|3.13|1.32204627459747|11.220110124472|3.13|1.67146518568244|11.5955467309874
2009-09-01|ARROZ|-1.32484076433122|-2.84935928273956|0.851503601095089|-1.32484076433122|-2.80217674570873|0.795360456336121|3.21|1.88404642500014|11.9676007193691|3.21|1.71315433359425|11.618515290257
2009-09-01|LACTEO|0.0417304214772585|-0.257428372513979|0.823242294124158|0.0417304214772585|-0.277236491495856|0.817987597983475|3.21|1.88404642500014|11.9676007193691|3.21|1.71315433359425|11.618515290257
2009-09-01|MORA|-1.40900972415162|-1.82259679759227|5.71130226618664|-1.40900972415162|-1.79033124904733|6.05131566865593|3.21|1.88404642500014|11.9676007193691|3.21|1.71315433359425|11.618515290257
2009-09-01|PAPA|-1.6226162596186|-5.81690007185836|2.69396786315109|-1.6226162596186|-5.32843549768098|2.77962996162353|3.21|1.88404642500014|11.9676007193691|3.21|1.71315433359425|11.618515290257
2009-09-01|ZANAHORIA|-1.6226162596186|-5.88806888171201|2.67542755977068|-1.6226162596186|-5.40894627135647|2.92723618081865|3.21|1.88404642500014|11.9676007193691|3.21|1.71315433359425|11.618515290257
2009-09-01|PLATANO|-1.6226162596186|-5.72723279629136|2.76702069233691|-1.6226162596186|-5.58452519143289|3.00056404247711|3.21|1.88404642500014|11.9676007193691|3.21|1.71315433359425|11.618515290257
2009-09-01|TOMATE DE ARBOL|-1.40900972415162|-3.49028117012042|5.43461774846275|-1.40900972415162|-2.626488556487|5.75232559925516|3.21|1.88404642500014|11.9676007193691|3.21|1.71315433359425|11.618515290257
2009-09-01|TOMATE|-1.6226162596186|-8.75470013520461|3.1216547031422|-1.6226162596186|-9.31817379410803|3.12221543108728|3.21|1.88404642500014|11.9676007193691|3.21|1.71315433359425|11.618515290257
2009-09-01|BANANO|-1.40900972415162|-1.83352350585439|5.56159834975679|-1.40900972415162|-1.48263336038476|6.07829576404119|3.21|1.88404642500014|11.9676007193691|3.21|1.71315433359425|11.618515290257
2009-09-01|CEBOLLA|-1.6226162596186|-7.44419162268573|2.25155348900328|-1.6226162596186|-5.982404438789|2.95103655624502|3.21|1.88404642500014|11.9676007193691|3.21|1.71315433359425|11.618515290257
2009-09-01|ARVEJA|-1.6226162596186|-5.41333943964466|1.64473501202155|-1.6226162596186|-5.39871388391523|1.82691090766764|3.21|1.88404642500014|11.9676007193691|3.21|1.71315433359425|11.618515290257
2009-09-01|NARANJA|-1.40900972415162|-1.62785985089849|6.21661016265552|-1.40900972415162|-1.29119284020116|5.75780107345508|3.21|1.88404642500014|11.9676007193691|3.21|1.71315433359425|11.618515290257
2009-09-01|FRIJOL|-1.6226162596186|-5.39363133289538|1.55683413451973|-1.6226162596186|-5.48312034185569|1.76548380544066|3.21|1.88404642500014|11.9676007193691|3.21|1.71315433359425|11.618515290257
