Código,Descripción del producto,Mes,value,YYYY,MM,CADENA_PRODUCTIVA_ADR
070930,"Berenjenas, frescas o refrigeradas",201512,0,2015,12,BERENJENA
070940,"Apio, fresco o refrigerado (exc. apionabo)",201512,0,2015,12,APIO
070990,"Las demás hortalizas, frescas o refrigeradas : Las demás",201512,0,2015,12,HORTALIZAS VARIAS
071350,"Habas ""Vicia faba var. major"", haba caballar ""Vicia faba var. equina"" y haba menor ""Vicia faba ...",201512,0,2015,12,HABA
071390,"Legumbres secas, legumbres sin cáscara, incluso mondadas o partidas (exc. ??guisantes, garbanzos, ...",201512,0,2015,12,GARBANZO
080119,"Cocos frescos, incluso sin cáscara o mondados (exc. ??en el interior de shell ""endocarpio"")",201512,0,2015,12,COCO
080261,"Nueces de macadamia, frescas o secas, con cáscara",201512,0,2015,12,MACADAMIA
080300,"Bananas o plátanos, frescos o secos",201512,0,2015,12,BANANITO
080410,"Dátiles, frescos o secos",201512,0,2015,12,DATIL
080540,"Toronjas o pomelos, frescos o secos",201512,0,2015,12,POMELO
080610,Uvas frescas,201512,0,2015,12,UVA
080711,"Sandías, frescas",201512,1,2015,12,PATILLA
080810,"Manzanas, frescas",201512,0,2015,12,MANZANA
080820,"Manzanas, peras y membrillos, frescos : Peras y membrillos",201512,0,2015,12,PERA
080920,"Albaricoques (damascos, chabacanos), cerezas, melocotones (duraznos) (incluidos los griñones ...",201512,0,2015,12,DURAZNO
081040,"Arándanos rojos, mirtilos y demás frutos del género ""Vaccinium"", frescos",201512,0,2015,12,AGRAZ
090411,"Pimienta del género ""Piper"" sin triturar ni pulverizar",201512,0,2015,12,PIMENTON
090500,Vainilla,201512,0,2015,12,VAINILLA
090810,"Nuez moscada, macis, amomos y cardamomos : Nuez moscada",201512,0,2015,12,CARDAMOMO
090910,"Semillas de anís, badiana, hinojo, cilantro, comino o alcaravea; bayas de enebro : Semillas ...",201512,0,2015,12,ANIS
091010,"Jengibre, azafrán, cúrcuma, tomillo, hojas de laurel, curri y demás especias : Jengibre",201512,0,2015,12,PEREJIL
100110,Trigo y morcajo (tranquillón) : Trigo duro,201512,0,2015,12,TRIGO
100300,Cebada,201512,0,2015,12,CEBADA
100400,Avena,201512,0,2015,12,AVENA
100610,"Arroz con cáscara o arroz ""paddy""",201512,0,2015,12,ARROZ
100700,Sorgo de grano (granífero),201512,0,2015,12,SORGO
100890,"Cereales (excepto el trigo y morcajo, centeno, cebada, avena, maíz, arroz, sorgo, trigo sarraceno, ...",201512,0,2015,12,CENTENO
120100,"Habas (porotos, frijoles, fréjoles) de soja (soya), incluso quebrantadas",201512,0,2015,12,SOYA
120210,"Cacahuetes (cacahuates, maníes) sin tostar ni cocer de otro modo, incluso sin cáscara o quebrantados ...",201512,0,2015,12,MANI
120600,"Semilla de girasol, incluso quebrantada",201512,0,2015,12,GIRASOL
120720,"Las demás semillas y frutos oleaginosos, incluso quebrantados : Semilla de algodón",201512,0,2015,12,AGUAJE
120730,Semilla de ricino,201512,0,2015,12,HIGUERILLA
121220,"Algarrobas, algas, remolacha azucarera y caña de azúcar, frescas, refrigeradas, congeladas ...",201512,0,2015,12,CAÑA AZUCARERA
121293,"Caña de azúcar, fresca, refrigerada, congelada o seca, incl. pulverizada",201512,0,2015,12,STEVIA
121490,"Nabos forrajeros, remolachas forrajeras, raíces forrajeras, heno, alfalfa, trébol, esparceta, ...",201512,13,2015,12,ALFALFA
090111,Café sin tostar ni descafeinar,201601,157586,2016,01,CAFE
060319,"Flores frescas y capullos, cortados, de una, para ramos o adornos (excepto rosas, claveles, ...",201601,31518,2016,01,ASTROMELIA
080390,Plátanos frescos o secos (plátanos excl.),201601,36666,2016,01,PLATANO
060312,"Claveles ""flores y capullos"", cortados para ramos o adornos, frescos",201601,17119,2016,01,CLAVEL
060311,"Rosas ""flores y capullos"", cortadas para ramos o adornos, frescas",201601,17116,2016,01,ROSA
060314,"Crisantemos ""flores y capullos"", cortados para ramos o adornos, frescos",201601,13911,2016,01,CRISANTEMOS
080440,"Aguacates ""paltas"", frescos o secos",201601,2456,2016,01,AGUACATE
081090,"Tamarindos frescos, los anacardos, la jaca, litchis, sapotillos, maracuyá, carambola, pitahaya ...",201601,5270,2016,01,PITAHAYA
180310,"Pasta de cacao, sin desgrasar",201601,133,2016,01,CACAO
080430,"Piñas ""ananás"", frescas o secas",201601,513,2016,01,PIÑA
100510,Semillas de maíz para la siembra,201601,362,2016,01,MAIZ
071340,"Lentejas secas desvainadas, aunque estén mondadas o partidas",201601,0,2016,01,LENTEJA
060315,"Lirios frescos cortados ""Lilium spp."" y las yemas, de una, para ramos o adornos",201601,147,2016,01,ANTURIO
081340,"Melocotones, incl. los griñones y nectarinas, peras, papayas, tamarindos y demás frutos comestibles, ...",201601,463,2016,01,ANON
080450,"Guayabas, mangos y mangostanes, frescos o secos",201601,110,2016,01,GUAYABA
080510,"Naranjas, frescas o secas",201601,135,2016,01,NARANJA
071410,"Raíces de mandioca ""yuca"", frescas, refrigeradas, congeladas o secas, incl. troceadas o en ...",201601,36,2016,01,BATATA
081010,"Fresas ""frutillas"", frescas",201601,7,2016,01,FRESA
090210,"Té verde sin fermentar, presentado en envases inmediatos con un contenido <= 3 kg",201601,30,2016,01,TE
060290,"Plantas vivas, incl. sus raíces, y micelios (exc. bulbos, cebollas, tubérculos, raíces y bulbos ...",201601,127,2016,01,PLANTULAS
100850,"Quinua ""Chenopodium quinoa""",201601,0,2016,01,QUINUA
070959,"Setas y demás hongos, comestibles, frescas o refrigeradas (exc. hongos del género ""Agaricus"" ...",201601,205,2016,01,CHAMPIÑON
070511,"Lechugas repolladas, frescas o refrigeradas",201601,18,2016,01,ACHICORIA
070320,Ajos frescos o refrigerados,201601,36,2016,01,AJO
070200,Tomates frescos o refrigerados,201601,29,2016,01,TOMATE
070960,"Frutos de las géneros ""Capsicum"" o ""Pimenta"", frescos o refrigerados",201601,12,2016,01,AJI
070190,"Patatas ""papas"" frescas o refrigeradas (exc. las de siembra)",201601,9,2016,01,PAPA
080420,"Higos, frescos o secos",201601,10,2016,01,HIGO
080940,"Ciruelas y endrinas, frescas",201601,3,2016,01,CIRUELA
070390,"Puerros y demás hortalizas aliáceas, incl. ""silvestres"", frescos o refrigerados (exc. cebollas, ...",201601,31,2016,01,PUERRO
080719,"Melones, frescos (exc. sandías)",201601,13,2016,01,MELON
070993,"Calabazas frescas o refrigeradas, la calabaza y calabazas ""Cucurbita spp.""",201601,3,2016,01,AHUYAMA
080520,"Mandarinas, incl. las tangerinas y satsumas; clementinas, wilkings e híbridos simil. de agrios ...",201601,0,2016,01,MANDARINA
080720,"Papayas, frescas",201601,7,2016,01,PAPAYA
070610,"Zanahorias y nabos, frescos o refrigerados (exc. remolachas para ensalada)",201601,2,2016,01,NABO
120740,"Semilla de sésamo ""ajonjolí"", incl. quebrantada",201601,0,2016,01,AJONJOLI
140190,"Caña, junco, mimbre, rafia, paja de cereales, limpiada, blanqueada o teñida, corteza de tilo ...",201601,1,2016,01,ESPARTO
060313,"Orquídeas ""flores y capullos"", cortadas para ramos o adornos, frescas",201601,1,2016,01,ORQUIDEA
070490,"Coles, incl. los repollos, y coliflores, coles rizadas, colinabos y productos comestibles simil. ...",201601,1,2016,01,COLIFLOR
070970,"Espinacas, incl. las de Nueva Zelanda, y armuelles, frescas o refrigeradas",201601,2,2016,01,ESPINACA
081020,"Frambuesas, zarzamoras, moras y moras-frambuesa, frescas",201601,0,2016,01,FRAMBUESA
060110,"Bulbos, cebollas, tubérculos, raíces y bulbos tuberosos, turiones y rizomas, en reposo vegetativo ...",201601,0,2016,01,CEBOLLA
060220,"Árboles, arbustos y matas, de frutas o de otros frutos comestibles, incl. injertados",201601,24,2016,01,CADUCIFOLIOS
070410,"Coles y brécoles ""broccoli"", frescos o refrigerados",201601,0,2016,01,BROCOLI
070690,"Remolachas para ensalada, salsifíes, apionabos, rábanos y raíces comestibles, frescas o refrigeradas ...",201601,0,2016,01,ACELGA
070700,"Pepinos y pepinillos, frescos o refrigerados",201601,0,2016,01,PEPINO COHOMBRO
070810,"Guisantes ""arvejas, chícharos"" ""Pisum sativum"", aunque estén desvainados, frescos o refrigerados",201601,1,2016,01,ARVEJA
070820,"Judías ""porotos, alubias, frijoles, fréjoles"" ""Vigna spp."", ""Phaseolus spp."", frescas o re ...",201601,2,2016,01,CHACHAFRUTO
070910,"Alcachofas ""alcauciles"", frescas o refrigeradas",201601,0,2016,01,ALCACHOFA
070920,"Espárragos, frescos o refrigerados",201601,0,2016,01,ASPARRAGUS
070930,"Berenjenas, frescas o refrigeradas",201601,0,2016,01,BERENJENA
070940,"Apio, fresco o refrigerado (exc. apionabo)",201601,0,2016,01,APIO
070990,"Las demás hortalizas, frescas o refrigeradas : Las demás",201601,0,2016,01,HORTALIZAS VARIAS
071350,"Habas ""Vicia faba var. major"", haba caballar ""Vicia faba var. equina"" y haba menor ""Vicia faba ...",201601,0,2016,01,HABA
071390,"Legumbres secas, legumbres sin cáscara, incluso mondadas o partidas (exc. ??guisantes, garbanzos, ...",201601,0,2016,01,GARBANZO
080119,"Cocos frescos, incluso sin cáscara o mondados (exc. ??en el interior de shell ""endocarpio"")",201601,0,2016,01,COCO
080261,"Nueces de macadamia, frescas o secas, con cáscara",201601,0,2016,01,MACADAMIA
080300,"Bananas o plátanos, frescos o secos",201601,0,2016,01,BANANITO
080410,"Dátiles, frescos o secos",201601,0,2016,01,DATIL
080540,"Toronjas o pomelos, frescos o secos",201601,0,2016,01,POMELO
080610,Uvas frescas,201601,0,2016,01,UVA
080711,"Sandías, frescas",201601,0,2016,01,PATILLA
080810,"Manzanas, frescas",201601,17,2016,01,MANZANA
080820,"Manzanas, peras y membrillos, frescos : Peras y membrillos",201601,0,2016,01,PERA
080920,"Albaricoques (damascos, chabacanos), cerezas, melocotones (duraznos) (incluidos los griñones ...",201601,0,2016,01,DURAZNO
081040,"Arándanos rojos, mirtilos y demás frutos del género ""Vaccinium"", frescos",201601,0,2016,01,AGRAZ
090411,"Pimienta del género ""Piper"" sin triturar ni pulverizar",201601,0,2016,01,PIMENTON
090500,Vainilla,201601,0,2016,01,VAINILLA
090810,"Nuez moscada, macis, amomos y cardamomos : Nuez moscada",201601,0,2016,01,CARDAMOMO
090910,"Semillas de anís, badiana, hinojo, cilantro, comino o alcaravea; bayas de enebro : Semillas ...",201601,0,2016,01,ANIS
091010,"Jengibre, azafrán, cúrcuma, tomillo, hojas de laurel, curri y demás especias : Jengibre",201601,0,2016,01,PEREJIL
100110,Trigo y morcajo (tranquillón) : Trigo duro,201601,0,2016,01,TRIGO
100300,Cebada,201601,0,2016,01,CEBADA
100400,Avena,201601,0,2016,01,AVENA
100610,"Arroz con cáscara o arroz ""paddy""",201601,0,2016,01,ARROZ
100700,Sorgo de grano (granífero),201601,0,2016,01,SORGO
100890,"Cereales (excepto el trigo y morcajo, centeno, cebada, avena, maíz, arroz, sorgo, trigo sarraceno, ...",201601,0,2016,01,CENTENO
120100,"Habas (porotos, frijoles, fréjoles) de soja (soya), incluso quebrantadas",201601,0,2016,01,SOYA
120210,"Cacahuetes (cacahuates, maníes) sin tostar ni cocer de otro modo, incluso sin cáscara o quebrantados ...",201601,0,2016,01,MANI
120600,"Semilla de girasol, incluso quebrantada",201601,1,2016,01,GIRASOL
120720,"Las demás semillas y frutos oleaginosos, incluso quebrantados : Semilla de algodón",201601,0,2016,01,AGUAJE
120730,Semilla de ricino,201601,0,2016,01,HIGUERILLA
121220,"Algarrobas, algas, remolacha azucarera y caña de azúcar, frescas, refrigeradas, congeladas ...",201601,0,2016,01,CAÑA AZUCARERA
121293,"Caña de azúcar, fresca, refrigerada, congelada o seca, incl. pulverizada",201601,0,2016,01,STEVIA
121490,"Nabos forrajeros, remolachas forrajeras, raíces forrajeras, heno, alfalfa, trébol, esparceta, ...",201601,31,2016,01,ALFALFA
090111,Café sin tostar ni descafeinar,201602,179732,2016,02,CAFE
060319,"Flores frescas y capullos, cortados, de una, para ramos o adornos (excepto rosas, claveles, ...",201602,69516,2016,02,ASTROMELIA
080390,Plátanos frescos o secos (plátanos excl.),201602,80397,2016,02,PLATANO
060312,"Claveles ""flores y capullos"", cortados para ramos o adornos, frescos",201602,22917,2016,02,CLAVEL
060311,"Rosas ""flores y capullos"", cortadas para ramos o adornos, frescas",201602,39877,2016,02,ROSA
060314,"Crisantemos ""flores y capullos"", cortados para ramos o adornos, frescos",201602,13798,2016,02,CRISANTEMOS
080440,"Aguacates ""paltas"", frescos o secos",201602,3258,2016,02,AGUACATE
081090,"Tamarindos frescos, los anacardos, la jaca, litchis, sapotillos, maracuyá, carambola, pitahaya ...",201602,5270,2016,02,PITAHAYA
180310,"Pasta de cacao, sin desgrasar",201602,481,2016,02,CACAO
080430,"Piñas ""ananás"", frescas o secas",201602,547,2016,02,PIÑA
100510,Semillas de maíz para la siembra,201602,42,2016,02,MAIZ
071340,"Lentejas secas desvainadas, aunque estén mondadas o partidas",201602,0,2016,02,LENTEJA
060315,"Lirios frescos cortados ""Lilium spp."" y las yemas, de una, para ramos o adornos",201602,470,2016,02,ANTURIO
081340,"Melocotones, incl. los griñones y nectarinas, peras, papayas, tamarindos y demás frutos comestibles, ...",201602,305,2016,02,ANON
080450,"Guayabas, mangos y mangostanes, frescos o secos",201602,103,2016,02,GUAYABA
080510,"Naranjas, frescas o secas",201602,101,2016,02,NARANJA
071410,"Raíces de mandioca ""yuca"", frescas, refrigeradas, congeladas o secas, incl. troceadas o en ...",201602,0,2016,02,BATATA
081010,"Fresas ""frutillas"", frescas",201602,16,2016,02,FRESA
090210,"Té verde sin fermentar, presentado en envases inmediatos con un contenido <= 3 kg",201602,23,2016,02,TE
060290,"Plantas vivas, incl. sus raíces, y micelios (exc. bulbos, cebollas, tubérculos, raíces y bulbos ...",201602,161,2016,02,PLANTULAS
100850,"Quinua ""Chenopodium quinoa""",201602,59,2016,02,QUINUA
070959,"Setas y demás hongos, comestibles, frescas o refrigeradas (exc. hongos del género ""Agaricus"" ...",201602,77,2016,02,CHAMPIÑON
070511,"Lechugas repolladas, frescas o refrigeradas",201602,17,2016,02,ACHICORIA
070320,Ajos frescos o refrigerados,201602,18,2016,02,AJO
070200,Tomates frescos o refrigerados,201602,21,2016,02,TOMATE
070960,"Frutos de las géneros ""Capsicum"" o ""Pimenta"", frescos o refrigerados",201602,5,2016,02,AJI
070190,"Patatas ""papas"" frescas o refrigeradas (exc. las de siembra)",201602,1,2016,02,PAPA
080420,"Higos, frescos o secos",201602,44,2016,02,HIGO
080940,"Ciruelas y endrinas, frescas",201602,1,2016,02,CIRUELA
070390,"Puerros y demás hortalizas aliáceas, incl. ""silvestres"", frescos o refrigerados (exc. cebollas, ...",201602,21,2016,02,PUERRO
080719,"Melones, frescos (exc. sandías)",201602,7,2016,02,MELON
070993,"Calabazas frescas o refrigeradas, la calabaza y calabazas ""Cucurbita spp.""",201602,4,2016,02,AHUYAMA
080520,"Mandarinas, incl. las tangerinas y satsumas; clementinas, wilkings e híbridos simil. de agrios ...",201602,1,2016,02,MANDARINA
080720,"Papayas, frescas",201602,11,2016,02,PAPAYA
070610,"Zanahorias y nabos, frescos o refrigerados (exc. remolachas para ensalada)",201602,2,2016,02,NABO
120740,"Semilla de sésamo ""ajonjolí"", incl. quebrantada",201602,0,2016,02,AJONJOLI
140190,"Caña, junco, mimbre, rafia, paja de cereales, limpiada, blanqueada o teñida, corteza de tilo ...",201602,0,2016,02,ESPARTO
060313,"Orquídeas ""flores y capullos"", cortadas para ramos o adornos, frescas",201602,15,2016,02,ORQUIDEA
070490,"Coles, incl. los repollos, y coliflores, coles rizadas, colinabos y productos comestibles simil. ...",201602,0,2016,02,COLIFLOR
070970,"Espinacas, incl. las de Nueva Zelanda, y armuelles, frescas o refrigeradas",201602,0,2016,02,ESPINACA
081020,"Frambuesas, zarzamoras, moras y moras-frambuesa, frescas",201602,6,2016,02,FRAMBUESA
060110,"Bulbos, cebollas, tubérculos, raíces y bulbos tuberosos, turiones y rizomas, en reposo vegetativo ...",201602,0,2016,02,CEBOLLA
060220,"Árboles, arbustos y matas, de frutas o de otros frutos comestibles, incl. injertados",201602,14,2016,02,CADUCIFOLIOS
070410,"Coles y brécoles ""broccoli"", frescos o refrigerados",201602,0,2016,02,BROCOLI
070690,"Remolachas para ensalada, salsifíes, apionabos, rábanos y raíces comestibles, frescas o refrigeradas ...",201602,0,2016,02,ACELGA
070700,"Pepinos y pepinillos, frescos o refrigerados",201602,0,2016,02,PEPINO COHOMBRO
070810,"Guisantes ""arvejas, chícharos"" ""Pisum sativum"", aunque estén desvainados, frescos o refrigerados",201602,0,2016,02,ARVEJA
070820,"Judías ""porotos, alubias, frijoles, fréjoles"" ""Vigna spp."", ""Phaseolus spp."", frescas o re ...",201602,2,2016,02,CHACHAFRUTO
070910,"Alcachofas ""alcauciles"", frescas o refrigeradas",201602,0,2016,02,ALCACHOFA
070920,"Espárragos, frescos o refrigerados",201602,1,2016,02,ASPARRAGUS
070930,"Berenjenas, frescas o refrigeradas",201602,0,2016,02,BERENJENA
070940,"Apio, fresco o refrigerado (exc. apionabo)",201602,0,2016,02,APIO
070990,"Las demás hortalizas, frescas o refrigeradas : Las demás",201602,0,2016,02,HORTALIZAS VARIAS
071350,"Habas ""Vicia faba var. major"", haba caballar ""Vicia faba var. equina"" y haba menor ""Vicia faba ...",201602,0,2016,02,HABA
071390,"Legumbres secas, legumbres sin cáscara, incluso mondadas o partidas (exc. ??guisantes, garbanzos, ...",201602,0,2016,02,GARBANZO
080119,"Cocos frescos, incluso sin cáscara o mondados (exc. ??en el interior de shell ""endocarpio"")",201602,1,2016,02,COCO
080261,"Nueces de macadamia, frescas o secas, con cáscara",201602,0,2016,02,MACADAMIA
080300,"Bananas o plátanos, frescos o secos",201602,0,2016,02,BANANITO
080410,"Dátiles, frescos o secos",201602,0,2016,02,DATIL
080540,"Toronjas o pomelos, frescos o secos",201602,0,2016,02,POMELO
080610,Uvas frescas,201602,0,2016,02,UVA
080711,"Sandías, frescas",201602,0,2016,02,PATILLA
080810,"Manzanas, frescas",201602,28,2016,02,MANZANA
080820,"Manzanas, peras y membrillos, frescos : Peras y membrillos",201602,0,2016,02,PERA
080920,"Albaricoques (damascos, chabacanos), cerezas, melocotones (duraznos) (incluidos los griñones ...",201602,0,2016,02,DURAZNO
081040,"Arándanos rojos, mirtilos y demás frutos del género ""Vaccinium"", frescos",201602,0,2016,02,AGRAZ
090411,"Pimienta del género ""Piper"" sin triturar ni pulverizar",201602,0,2016,02,PIMENTON
090500,Vainilla,201602,0,2016,02,VAINILLA
090810,"Nuez moscada, macis, amomos y cardamomos : Nuez moscada",201602,0,2016,02,CARDAMOMO
090910,"Semillas de anís, badiana, hinojo, cilantro, comino o alcaravea; bayas de enebro : Semillas ...",201602,0,2016,02,ANIS
091010,"Jengibre, azafrán, cúrcuma, tomillo, hojas de laurel, curri y demás especias : Jengibre",201602,0,2016,02,PEREJIL
100110,Trigo y morcajo (tranquillón) : Trigo duro,201602,0,2016,02,TRIGO
100300,Cebada,201602,0,2016,02,CEBADA
100400,Avena,201602,0,2016,02,AVENA
100610,"Arroz con cáscara o arroz ""paddy""",201602,0,2016,02,ARROZ
