AP_Numero_BP;AP_ID_ADR;AP_CADENA_PRODUCTIVA_ADR;AP_Id_Predio;AP_Departamento;AP_Municipio;AP_Longitud_Predio 12;AP_Latitud_Predio 13;AP_Longitud_Predio 13;AP_Latitud_Predio 14;AP_Longitud_Predio 14;AP_Latitud_Predio 15;AP_Latitud_Predio 16;AP_Latitud_Predio 17;AP_Latitud_Predio 18;AP_Latitud_Predio 19;AP_Latitud_Predio 20;AP_Latitud_Predio 21;AP_Latitud_Predio 22;AP_Latitud_Predio 23;AP_Latitud_Predio 24;AP_Latitud_Predio 25
342;1;AGRICOLA;1;LA GUAJIRA;La Jagua del Pilar;-73.03284167;10.42125833;-73.02792222;10.42051667;-73.03299444;10.417775;-73.028;10.41678333;;;;;;;;
342;1;AGRICOLA;2;LA GUAJIRA;La Jagua del Pilar;-73.05170833;10.42786111;-73.046625;10.42722222;-73.053375;10.42564444;-73.04786944;10.42349444;;;;;;;;
342;1;AGRICOLA;3;LA GUAJIRA;La Jagua del Pilar;-73.04167222;10.41843889;-73.03798611;10.41653056;-73.04415556;10.41508889;-73.04023611;10.41301111;;;;;;;;
342;1;AGRICOLA;4;LA GUAJIRA;La Jagua del Pilar;-73.04343889;10.41921389;-73.04172222;10.41843611;-73.04845556;10.41390556;-73.04650278;10.41186667;;;;;;;;
342;1;AGRICOLA;5;LA GUAJIRA;La Jagua del Pilar;-73.04849167;10.42366667;-73.04420833;10.42164722;-73.04978056;10.42120278;-73.04846111;10.41726667;;;;;;;;
342;1;AGRICOLA;6;LA GUAJIRA;La Jagua del Pilar;-73.0395;10.43525556;-73.03286111;10.43361389;-73.03920556;10.43230556;-73.033375;10.43095278;;;;;;;;
342;1;AGRICOLA;7;LA GUAJIRA;La Jagua del Pilar;-73.04681667;10.42648889;-73.04361111;10.42546111;-73.04784167;10.42345;-73.04440833;10.42178333;;;;;;;;
342;1;AGRICOLA;8;LA GUAJIRA;La Jagua del Pilar;-73.04413056;10.4216;-73.04199167;10.42081944;-73.04950556;10.41620278;-73.04818056;10.4143;;;;;;;;
342;1;AGRICOLA;9;LA GUAJIRA;La Jagua del Pilar;-73.048525;10.43193056;-73.04504167;10.43199444;-73.04956944;10.42771667;-73.04505556;10.42724444;;;;;;;;
342;1;AGRICOLA;10;LA GUAJIRA;La Jagua del Pilar;-73.03894722;10.42270556;-73.03608889;10.42149722;-73.04009167;10.42021111;-73.03710833;10.41881667;;;;;;;;
342;1;AGRICOLA;11;LA GUAJIRA;La Jagua del Pilar;-73.03374722;10.43085;-73.02897222;10.430125;-73.03589722;10.42459167;-73.03033056;10.42308889;;;;;;;;
342;1;AGRICOLA;12;LA GUAJIRA;La Jagua del Pilar;-73.04480278;10.42975278;-73.03572222;10.42848611;-73.04481389;10.42697222;-73.03628333;10.42547778;;;;;;;;
342;1;AGRICOLA;13;LA GUAJIRA;La Jagua del Pilar;-73.06041111;10.50125278;-73.05841111;10.50072222;-73.06064444;10.50052222;-73.05877222;10.49996889;;;;;;;;
342;1;AGRICOLA;14;LA GUAJIRA;La Jagua del Pilar;-73.0755;10.50158056;-73.07513333;10.50143333;-73.07579722;10.50120556;-73.07523333;10.50106111;;;;;;;;
342;1;AGRICOLA;15;LA GUAJIRA;La Jagua del Pilar;-73.07505556;10.50155;-73.07469722;10.50143333;-73.07522222;10.50105833;-73.07483611;10.50094167;;;;;;;;
342;1;AGRICOLA;16;LA GUAJIRA;La Jagua del Pilar;-73.06185278;10.50405;-73.05984444;10.50290833;-73.0627;10.50178889;-73.06069444;10.50054722;;;;;;;;
342;1;AGRICOLA;17;LA GUAJIRA;La Jagua del Pilar;-73.08251944;10.52002778;-73.08083611;10.51935;-73.08348333;10.51821667;-73.08171389;10.51730833;;;;;;;;
342;1;AGRICOLA;18;LA GUAJIRA;La Jagua del Pilar;-73.0753;10.50205556;-73.07491667;10.50186944;-73.07547222;10.50159167;-73.07511389;10.50144722;;;;;;;;
342;1;AGRICOLA;19;LA GUAJIRA;La Jagua del Pilar;-73.06065833;10.51380278;-73.0577;10.51332222;-73.06066667;10.51232778;-73.057825;10.511975;;;;;;;;
342;1;AGRICOLA;20;LA GUAJIRA;La Jagua del Pilar;-73.03818056;10.41058333;-73.03136111;10.41404722;-73.03732778;10.40783333;-73.03154167;10.41123889;;;;;;;;
342;1;AGRICOLA;21;LA GUAJIRA;La Jagua del Pilar;-73.026875;10.41159444;-73.02611111;10.41193333;-73.02440278;10.41071389;-73.02646667;10.41032222;;;;;;;;
342;1;AGRICOLA;22;LA GUAJIRA;La Jagua del Pilar;-73.03609444;10.42136944;-73.03134167;10.42128611;-73.0376;10.41732778;-73.03312778;10.41630278;;;;;;;;
342;1;AGRICOLA;23;LA GUAJIRA;La Jagua del Pilar;-73.04100556;10.42037222;-73.03711667;10.41874444;-73.04158611;10.41841389;-73.03793056;10.41665833;;;;;;;;
342;1;AGRICOLA;24;LA GUAJIRA;La Jagua del Pilar;-73.06184722;10.50405;-73.05986667;10.50291944;-73.06271667;10.50181667;-73.06069444;10.50054167;;;;;;;;
342;1;AGRICOLA;25;LA GUAJIRA;La Jagua del Pilar;-73.03166111;10.435875;-73.03018611;10.43534444;-73.03248889;10.433875;-73.03084722;10.43358889;;;;;;;;
342;1;AGRICOLA;26;LA GUAJIRA;La Jagua del Pilar;-73.04193333;10.42355278;-73.03906944;10.42255;-73.04322778;10.42131944;-73.04016111;10.42020556;;;;;;;;
342;1;AGRICOLA;27;LA GUAJIRA;Villanueva;-72.97336389;10.60608611;-72.97237222;10.60515833;-72.97426667;10.603075;-72.97500278;10.60427778;;;;;;;;
342;1;AGRICOLA;28;LA GUAJIRA;Villanueva;-73.00562778;10.62308889;-73.00343056;10.62485278;-73.001425;10.61925;-72.99916667;10.62093889;;;;;;;;
342;1;AGRICOLA;29;LA GUAJIRA;Villanueva;-73.01974167;10.65716944;-73.01978056;10.65721944;-73.02085833;10.65228889;-73.018575;10.65343889;;;;;;;;
342;1;AGRICOLA;30;LA GUAJIRA;Villanueva;-73.06268056;10.63113056;-73.06017222;10.62996944;-73.06432222;10.62933611;-73.06167222;10.62811389;;;;;;;;
342;1;AGRICOLA;31;LA GUAJIRA;Villanueva;-73.00488889;10.65633611;-73.00383889;10.65727778;-73.00279167;10.65645556;-73.00402778;10.65540833;;;;;;;;
342;1;AGRICOLA;32;LA GUAJIRA;Villanueva;-72.98913333;10.60287222;-72.98561944;10.60049167;-72.99052222;10.60139167;-72.98713611;10.59850556;;;;;;;;
342;1;AGRICOLA;33;LA GUAJIRA;Villanueva;-72.97423333;10.60318333;-72.97239444;10.60511667;-72.97094722;10.60388611;-72.97349444;10.602325;;;;;;;;
342;1;AGRICOLA;34;LA GUAJIRA;Villanueva;-72.98392222;10.6237;-72.98304167;10.622925;-72.98439722;10.62320833;-72.98338889;10.62245556;;;;;;;;
342;1;AGRICOLA;35;LA GUAJIRA;Villanueva;-73.00197222;10.58581667;-73.00046944;10.58455833;-73.00495278;10.58296389;-73.00323611;10.58178333;;;;;;;;
342;1;AGRICOLA;36;LA GUAJIRA;Villanueva;-73.06159444;10.63238056;-73.05878056;10.63111667;-73.06263333;10.63117778;-73.05976389;10.62986944;;;;;;;;
342;1;AGRICOLA;37;LA GUAJIRA;Villanueva;-72.98671111;10.61468333;-72.98548611;10.61561944;-72.98475833;10.61496389;-72.98614444;10.61355833;;;;;;;;
342;1;AGRICOLA;38;LA GUAJIRA;Villanueva;-72.88584444;10.552075;-72.88121389;10.54911667;-72.88978611;10.54824722;-72.88558056;10.54446667;;;;;;;;
342;1;AGRICOLA;39;LA GUAJIRA;Villanueva;-72.88394167;10.55528056;-72.88502222;10.55593056;-72.88741944;10.55413611;-72.88616389;10.55320833;;;;;;;;
342;1;AGRICOLA;40;LA GUAJIRA;Villanueva;-73.01874444;10.622325;-73.01759167;10.62178333;-73.02034167;10.61953333;-73.01948333;10.61884444;;;;;;;;
342;1;AGRICOLA;41;LA GUAJIRA;Villanueva;-73.02048056;10.6381;-73.01718611;10.63477222;-73.0228;10.63516111;-73.02022778;10.63231944;;;;;;;;
342;1;AGRICOLA;42;LA GUAJIRA;Villanueva;-72.97563889;10.60827778;-72.97617778;10.60791111;-72.97500556;10.60736944;-72.975475;10.6069;;;;;;;;
342;1;AGRICOLA;43;LA GUAJIRA;Villanueva;-73.00783611;10.59691944;-73.00335;10.59466111;-73.00865833;10.59619167;-73.00396389;10.59340833;;;;;;;;
342;1;AGRICOLA;44;LA GUAJIRA;Villanueva;-72.97045278;10.60434444;-72.97080556;10.60394444;-72.96816111;10.60197778;-72.96789444;10.60232778;;;;;;;;
342;1;AGRICOLA;45;LA GUAJIRA;Villanueva;-72.94593611;10.57152778;-72.94164722;10.569425;-72.94875833;10.56573333;-72.94329167;10.56385833;;;;;;;;
342;1;AGRICOLA;46;LA GUAJIRA;Villanueva;-72.98622222;10.64677778;-72.98350833;10.64833333;-72.98533056;10.64329722;-72.98203611;10.64498333;;;;;;;;
342;1;AGRICOLA;47;LA GUAJIRA;Villanueva;-73.01670278;10.63102222;-73.0138;10.6288;-73.01908611;10.62735278;-73.01606389;10.62513056;;;;;;;;
342;1;AGRICOLA;48;LA GUAJIRA;Villanueva;-72.89117222;10.57424444;-72.88845833;10.57309444;-72.89386389;10.57138889;-72.89093611;10.56978333;;;;;;;;
342;1;AGRICOLA;49;LA GUAJIRA;Villanueva;-72.88529167;10.55250278;-72.88715;10.55384444;-72.88968889;10.55186944;-72.88805556;10.54994444;;;;;;;;
342;1;AGRICOLA;50;LA GUAJIRA;Villanueva;-73.049825;10.60600833;-73.04793333;10.604125;-73.05182778;10.60432222;-73.05061944;10.60276111;;;;;;;;
342;1;AGRICOLA;51;LA GUAJIRA;Villanueva;-72.99388889;10.58083333;-72.99361111;10.58222222;-72.99416667;10.58277778;-72.99530556;10.58116667;;;;;;;;
342;1;AGRICOLA;52;LA GUAJIRA;Villanueva;-72.99705278;10.64501111;-72.99436944;10.64792222;-72.99180556;10.64653611;-72.99306389;10.64425;;;;;;;;
342;1;AGRICOLA;53;LA GUAJIRA;Villanueva;-72.90388611;10.58153889;-72.90125;10.58128056;-72.90194444;10.57960833;-72.90475556;10.57994167;;;;;;;;
342;1;AGRICOLA;54;LA GUAJIRA;Villanueva;-73.01277778;10.60472222;-73.01305556;10.60444444;-73.012;10.60388889;-73.01433333;10.60594444;;;;;;;;
342;1;AGRICOLA;55;LA GUAJIRA;Villanueva;-72.98337222;10.586525;-72.98274444;10.58611389;-72.98388611;10.58571389;-72.983175;10.58521667;;;;;;;;
342;1;AGRICOLA;56;LA GUAJIRA;Villanueva;-73.03556111;10.63788333;-73.03331944;10.63641111;-73.03680278;10.63571667;-73.03470556;10.63432778;;;;;;;;
342;1;AGRICOLA;57;LA GUAJIRA;Villanueva;-72.93644444;10.58709722;-72.93056944;10.58492222;-72.93983333;10.58189167;-72.93266389;10.57953889;;;;;;;;
342;1;AGRICOLA;58;LA GUAJIRA;Villanueva;-73.01416667;10.6425;-73.01116667;10.64277778;-73.01333333;10.64361111;-73.01661111;10.64341667;;;;;;;;
342;1;AGRICOLA;59;LA GUAJIRA;Villanueva;-72.99086111;10.57065556;-72.98811389;10.57298056;-72.98835;10.567475;-72.98550556;10.56955278;;;;;;;;
342;1;AGRICOLA;60;LA GUAJIRA;Villanueva;-73.05158056;10.57227778;-73.04938056;10.57084444;-73.05265278;10.57024444;-73.05031111;10.56910278;;;;;;;;
342;1;AGRICOLA;61;LA GUAJIRA;Villanueva;-73.05709722;10.62591389;-73.05624722;10.62562778;-73.05668611;10.62430278;-73.05741944;10.62466111;;;;;;;;
342;1;AGRICOLA;62;LA GUAJIRA;Villanueva;-73.05305556;10.62535278;-73.05374722;10.62268333;-73.0555;10.62231667;-73.05568611;10.62401944;;;;;;;;
342;1;AGRICOLA;63;LA GUAJIRA;Villanueva;-73.00589444;10.63688056;-73.00850556;10.63477778;-73.00583056;10.64793333;-73.00281389;10.63378333;;;;;;;;
342;1;AGRICOLA;64;LA GUAJIRA;Villanueva;-72.97386389;10.60331111;-72.97256111;10.60485556;-72.97113611;10.60375278;-72.97276944;10.60244167;;;;;;;;
342;1;AGRICOLA;65;LA GUAJIRA;Villanueva;-73.03642778;10.58553611;-73.033775;10.58622778;-73.03393889;10.58168611;-73.03119167;10.58296944;;;;;;;;
342;1;AGRICOLA;66;LA GUAJIRA;Villanueva;-72.8839;10.55526111;-72.88308333;10.55449167;-72.88610278;10.55312778;-72.88526389;10.55249167;;;;;;;;
342;1;AGRICOLA;67;LA GUAJIRA;Villanueva;-72.99086111;10.57065556;-72.98813333;10.57301389;-72.98833611;10.56751111;-72.98553056;10.56956111;;;;;;;;
342;1;AGRICOLA;68;LA GUAJIRA;Villanueva;-73.05674444;10.60591667;-73.05418611;10.60728889;-73.05306389;10.60155;-73.05071944;10.60268889;;;;;;;;
342;1;AGRICOLA;69;LA GUAJIRA;Villanueva;-72.88309722;10.55442222;-72.87809722;10.55165278;-72.88554167;10.55218333;-72.88095278;10.54903056;;;;;;;;
342;1;AGRICOLA;70;LA GUAJIRA;Villanueva;-72.96434444;10.59414722;-72.96323889;10.59319444;-72.96523889;10.59261389;-72.96420833;10.59183889;;;;;;;;
342;1;AGRICOLA;71;LA GUAJIRA;Villanueva;-73.00416667;10.6475;-73.0025;10.64888889;-73.00277778;10.64888889;-73.00333333;10.6455;;;;;;;;
342;1;AGRICOLA;72;LA GUAJIRA;Villanueva;-73.03688056;10.62724444;-73.03495278;10.62683333;-73.03533333;11.46638889;-73.0373;10.62581111;;;;;;;;
342;1;AGRICOLA;73;LA GUAJIRA;Villanueva;-73.056425;10.62491389;-73.05576944;10.62463889;-73.05563056;10.62312222;-73.05703611;10.6235;;;;;;;;
342;1;AGRICOLA;74;LA GUAJIRA;Villanueva;-72.94879444;10.57454167;-72.94744444;10.57300833;-72.94955;10.573475;-72.94821667;10.57206389;;;;;;;;
342;1;AGRICOLA;75;LA GUAJIRA;Villanueva;-73.62175278;10.62175278;-73.01596944;10.62108889;-73.01944167;10.61878333;-73.01812778;10.61761667;;;;;;;;
342;1;AGRICOLA;76;LA GUAJIRA;Villanueva;-73.01100833;10.59506389;-73.00919444;10.59360833;-73.02824722;10.58766111;-73.01576389;10.58088611;;;;;;;;
342;1;AGRICOLA;77;LA GUAJIRA;Villanueva;-73.06015;10.62999722;-73.05733333;10.62845556;-73.06056944;10.62945833;-73.057225;10.62778056;;;;;;;;
342;1;AGRICOLA;78;LA GUAJIRA;Villanueva;-73.00393889;10.62112778;-73.0004;10.619275;-73.00475556;10.61994444;-73.00144722;10.617425;;;;;;;;
342;1;AGRICOLA;79;LA GUAJIRA;Villanueva;-73.01594167;10.59691111;-73.01475278;10.59664444;-73.01615833;10.5964;-73.0149;10.595975;;;;;;;;
342;1;AGRICOLA;80;LA GUAJIRA;Villanueva;-73.89819167;10.56921389;-73.89579722;10.56733611;-73.90132778;10.56623889;-73.89894722;10.56459167;;;;;;;;
342;1;AGRICOLA;81;LA GUAJIRA;Villanueva;-72.98543056;10.56946389;-72.98273889;10.56655278;-72.9883;10.56741667;-72.98585;10.56433333;;;;;;;;
342;1;AGRICOLA;82;LA GUAJIRA;Villanueva;-72.98135833;10.56750278;-72.97958333;10.56544722;-72.98358611;10.56585833;-72.98194722;10.56385556;;;;;;;;
342;1;AGRICOLA;83;LA GUAJIRA;Villanueva;-72.98363333;10.56590278;-72.98079444;10.56238889;-72.98661944;10.56362778;-72.98356944;10.56024167;;;;;;;;
342;1;AGRICOLA;84;LA GUAJIRA;Villanueva;-72.97617222;10.55584167;-72.97478056;10.55462222;-72.98511111;10.54768889;-72.98267222;10.54684444;;;;;;;;
342;1;AGRICOLA;85;LA GUAJIRA;Villanueva;-72.00350278;10.56748889;-72.00539167;10.56802222;-72.00619167;10.56571944;-72.004075;10.56520556;;;;;;;;
342;1;AGRICOLA;86;LA GUAJIRA;Villanueva;-73.00393611;10.56477222;-73.00631389;10.56562222;-73.00686111;10.56488056;-73.00473056;10.56379722;;;;;;;;
342;1;AGRICOLA;87;LA GUAJIRA;Villanueva;-73.00036944;10.5602;-73.01436389;10.56255;-73.993775;10.55489444;-73.99186111;10.55648889;;;;;;;;
342;1;AGRICOLA;88;LA GUAJIRA;Villanueva;-73.00022778;10.56209444;-73.99949444;10.56105556;-72.00128333;10.5611;-72.00036944;10.56023333;;;;;;;;
342;1;AGRICOLA;89;LA GUAJIRA;Villanueva;-73.00189167;10.56042778;-72.00100556;10.55958333;-73.00285;10.55969444;-73.00198611;10.55865;;;;;;;;
342;1;AGRICOLA;90;LA GUAJIRA;Villanueva;-73.99773333;10.5625;-73.99184167;10.55728056;-73.00031944;10.56014444;-73.99376389;10.55486667;;;;;;;;
342;1;AGRICOLA;91;LA GUAJIRA;Villanueva;-72.99531944;10.55656389;-72.99205556;10.55565278;-73.99653333;10.55328611;-72.99302778;10.55205;;;;;;;;
342;1;AGRICOLA;92;LA GUAJIRA;Villanueva;-72.99901111;10.553925;-72.99755556;10.55353056;-72.99938889;10.55304444;-72.99778611;10.552575;;;;;;;;
342;1;AGRICOLA;93;LA GUAJIRA;Villanueva;-72.98536111;10.55128333;-72.98285556;10.54978889;-72.98735278;10.54874444;-72.98516667;10.5477;;;;;;;;
342;1;AGRICOLA;94;LA GUAJIRA;Villanueva;-72.980325;10.54910556;-72.97968889;10.54868611;-72.98220556;10.54723056;-72.98185833;10.54694722;;;;;;;;
342;1;AGRICOLA;95;LA GUAJIRA;Villanueva;-72.98117222;10.547425;-72.98043056;10.54701389;-72.98185556;10.54686944;-72.9811;10.54633611;;;;;;;;
342;1;AGRICOLA;96;LA GUAJIRA;Villanueva;-72.98045833;10.5469;-72.94637778;10.54632778;-72.98105556;10.54633333;-72.9803;10.54572778;;;;;;;;
342;1;AGRICOLA;97;LA GUAJIRA;Villanueva;-72.981875;10.54685278;-72.98108056;10.54624444;-72.98014167;10.54680833;-72.97844722;10.54833333;;;;;;;;
342;1;AGRICOLA;98;LA GUAJIRA;Villanueva;-72.01209444;10.65664167;-72.010375;10.65953056;-72.00805556;10.65888889;-72.01433333;10.658;;;;;;;;
342;1;AGRICOLA;99;LA GUAJIRA;Urumita;-73.01885833;10.44410833;-73.01266111;10.44418056;-73.01855278;10.43755833;-73.01180833;10.43813889;;;;;;;;
342;1;AGRICOLA;100;LA GUAJIRA;Urumita;-73.01015278;10.42681944;-73.00952778;10.42619444;-73.0086;10.42526667;-73.00819444;10.42486111;;;;;;;;
342;1;AGRICOLA;101;LA GUAJIRA;Urumita;-73.00745556;10.4345;-73.99910556;10.43374444;-73.00766667;10.43171111;-73.998975;10.43094444;;;;;;;;
342;1;AGRICOLA;102;LA GUAJIRA;Urumita;-73.00894167;10.42943333;-72.00764167;10.42845833;-73.01211111;10.42706667;-72.01085;10.42525556;;;;;;;;
342;1;AGRICOLA;103;LA GUAJIRA;Urumita;-73.00699167;10.43159722;-73.00251111;10.43100278;-73.00770556;10.43029444;-73.00285833;10.42909722;;;;;;;;
342;1;AGRICOLA;104;LA GUAJIRA;Urumita;-73.01307778;10.42841111;-73.01226667;10.427275;-73.01493333;10.426725;-73.01313056;10.42534444;;;;;;;;
342;1;AGRICOLA;105;LA GUAJIRA;Urumita;-73.01107778;10.43455278;-73.00755833;10.43403056;-73.01133333;10.43235;-73.00771389;10.4317;;;;;;;;
342;1;AGRICOLA;106;LA GUAJIRA;Urumita;-73.00653056;10.42610278;-73.00362222;10.42483333;-73.00955;10.41989444;-73.00600556;10.41916389;;;;;;;;
342;1;AGRICOLA;107;LA GUAJIRA;Urumita;-73.01226389;10.42718889;-73.01084722;10.42515278;-73.01310278;10.42530556;-73.01134444;10.42423056;;;;;;;;
342;1;AGRICOLA;108;LA GUAJIRA;Urumita;-73.00745556;10.4345;-73.9991;10.43374444;-73.00766667;10.43171111;-73.998975;10.43094444;;;;;;;;
342;1;AGRICOLA;109;LA GUAJIRA;Urumita;-73.012075;10.42881111;-72.01110833;10.42797778;-73.01356667;10.42838056;-72.01213889;10.42712222;;;;;;;;
342;1;AGRICOLA;110;LA GUAJIRA;Urumita;-73.00351667;10.44145278;-73.00085556;10.4409;-73.00432778;10.4396;-73.00170278;10.43886944;;;;;;;;
342;1;AGRICOLA;111;LA GUAJIRA;Urumita;-73.01260278;10.42748333;-73.00704722;10.42760278;-73.01170556;10.42148056;-73.00611389;10.422075;;;;;;;;
342;1;AGRICOLA;112;LA GUAJIRA;Urumita;-73.01133333;10.42705556;-73.01161111;10.42675;-73.01002778;10.42747222;-73.01027778;10.42608333;;;;;;;;
342;1;AGRICOLA;113;LA GUAJIRA;Urumita;-72.99236667;10.42841667;-72.98628611;10.42756944;-72.99286667;10.42028611;-72.98756111;10.41895;;;;;;;;
342;1;AGRICOLA;114;LA GUAJIRA;Urumita;-73.0257;10.42841667;-73.01961944;10.42756944;-73.0262;10.42028611;-73.02089444;10.41895;;;;;;;;
342;1;AGRICOLA;115;LA GUAJIRA;Urumita;-73.01521667;10.42494444;-73.00874444;10.42161944;-73.01758056;10.42098611;-73.01073611;10.41751944;;;;;;;;
342;1;AGRICOLA;116;LA GUAJIRA;Urumita;-73.02542222;10.43472778;-73.01917222;10.43405278;-73.02575;10.42848889;-73.01953056;10.42765556;;;;;;;;
342;1;AGRICOLA;117;LA GUAJIRA;Urumita;-73.02509722;10.44113056;-73.018825;10.44038333;-73.02556389;10.43491111;-73.01853333;10.43411389;;;;;;;;
342;1;AGRICOLA;118;LA GUAJIRA;Urumita;-73.01625278;10.56821667;-73.01521944;10.56718056;-73.01846944;10.56618611;-73.01724444;10.56508333;;;;;;;;
342;1;AGRICOLA;119;LA GUAJIRA;Urumita;-72.98965;10.47514167;-72.986175;10.47417778;-72.98995833;10.4735;-72.98644444;10.4727;;;;;;;;
342;1;AGRICOLA;120;LA GUAJIRA;Urumita;-73.01305556;10.54194444;-73.01058333;10.54152778;-73.01291667;10.53980556;-73.01094444;10.54;;;;;;;;
342;1;AGRICOLA;121;LA GUAJIRA;Urumita;-73.01408056;10.5536;-73.01268056;10.55356667;-73.01303611;10.55235833;-73.01423889;10.55249722;;;;;;;;
342;1;AGRICOLA;122;LA GUAJIRA;Urumita;-73.01444444;10.51138889;-73.01533333;10.51197222;-73.01166667;10.50963889;-73.01252778;10.51408333;;;;;;;;
342;1;AGRICOLA;123;LA GUAJIRA;Urumita;-73.01291667;10.55494444;-73.01204722;10.55448611;-73.01334444;10.55413889;-73.01250278;10.55377222;;;;;;;;
342;1;AGRICOLA;124;LA GUAJIRA;Urumita;-72.96364722;10.46886944;-72.95828333;10.43667222;-72.96423333;10.44475;-72.96122222;10.444125;;;;;;;;
342;1;AGRICOLA;125;LA GUAJIRA;Urumita;-73.01633611;10.54364444;-73.01644722;10.53474167;-73.01237778;10.54202778;-73.01248333;10.54147778;;;;;;;;
342;1;AGRICOLA;126;LA GUAJIRA;Urumita;-73.00761944;10.554475;-73.00519167;10.55279444;-73.00827778;10.55280556;-73.00591667;10.55128889;;;;;;;;
342;1;AGRICOLA;127;LA GUAJIRA;Urumita;-73.01723333;10.54550278;-73.01449444;10.54448333;-73.01755278;10.54416944;-72.01479722;10.54310556;;;;;;;;
342;1;AGRICOLA;128;LA GUAJIRA;Urumita;-73.00972222;10.44388889;-73.00963889;10.44238889;-73.00827778;10.44258333;-72.99172222;10.44380556;;;;;;;;
342;1;AGRICOLA;129;LA GUAJIRA;Urumita;-72.99146111;10.47580833;-72.98968611;10.47529722;-72.99155556;10.47493611;-72.98983333;10.47446944;;;;;;;;
342;1;AGRICOLA;130;LA GUAJIRA;Urumita;-73.01589444;10.56646389;-73.03135;10.56565278;-73.01987222;10.56216111;-73.00156111;10.56109722;;;;;;;;
342;1;AGRICOLA;131;LA GUAJIRA;Urumita;-73.01386111;10.55324722;-73.00836944;10.55098056;-73.01511111;10.55012778;-73.00946944;10.54801111;;;;;;;;
342;1;AGRICOLA;132;LA GUAJIRA;Urumita;-73.014025;10.55440278;-73.01322778;10.55403889;-73.01446944;10.55349722;-73.01361944;10.55329167;;;;;;;;
342;1;AGRICOLA;133;LA GUAJIRA;Urumita;-72.96755;10.47687778;-72.96469167;10.47666111;-72.96745;10.47387778;-72.96475833;10.47371111;;;;;;;;
342;1;AGRICOLA;134;LA GUAJIRA;Urumita;-73.008075;10.55870278;-73.00642222;10.55807778;-73.00933333;10.55518611;-73.00767222;10.55517222;;;;;;;;
342;1;AGRICOLA;135;LA GUAJIRA;Urumita;-73.01421111;10.55925;-73.01297222;10.5586;-73.01566667;10.55641667;-73.01460833;10.55594722;;;;;;;;
342;1;AGRICOLA;136;LA GUAJIRA;Urumita;-72.97061944;10.47605833;-72.96755833;10.475975;-72.97030833;10.47375;-72.96748611;10.47375;;;;;;;;
342;1;AGRICOLA;137;LA GUAJIRA;Urumita;-72.96619444;10.47007222;-72.96376389;10.46846667;-72.96645;10.46673056;-72.96394167;10.48223611;;;;;;;;
342;1;AGRICOLA;138;LA GUAJIRA;Urumita;-73.01659444;10.5483525;-73.01504722;10.5473;-73.01454444;10.54923056;-73.01565;10.54975833;;;;;;;;
342;1;AGRICOLA;139;LA GUAJIRA;Urumita;-72.97802778;10.48163333;-72.971925;10.480825;-72.97979167;10.47581111;-72.97256111;10.47488611;;;;;;;;
342;1;AGRICOLA;140;LA GUAJIRA;Urumita;-72.98966111;10.47518056;-72.98616389;10.47421389;-72.98993333;10.47349722;-72.98644167;10.47273611;;;;;;;;
342;1;AGRICOLA;141;LA GUAJIRA;Urumita;-72.96282778;10.46103889;-72.96023333;10.46042222;-72.96291667;10.45940278;-72.96063333;10.45891944;;;;;;;;
342;1;AGRICOLA;142;LA GUAJIRA;Urumita;-72.9855;10.47877222;-72.97972222;10.47725278;-72.98602778;10.47444167;-72.98000833;10.473575;;;;;;;;
342;1;AGRICOLA;143;LA GUAJIRA;Urumita;-73.00171944;10.50377222;-72.99950556;10.50520278;-72.99978611;10.50155556;-72.99740278;10.50326667;;;;;;;;
342;1;AGRICOLA;144;LA GUAJIRA;Urumita;-73.01643889;10.542975;-73.01431111;10.542125;-73.01683056;10.54110556;-73.01478611;10.54056389;;;;;;;;
342;1;AGRICOLA;145;LA GUAJIRA;Urumita;-72.98916111;10.47830556;-72.98570556;10.47798056;-72.98964722;10.47518889;-72.98615;10.47422778;;;;;;;;
342;1;AGRICOLA;146;LA GUAJIRA;Urumita;-73.01591944;10.55476944;-73.01532222;10.55439444;-73.01697778;10.55249722;-73.01640833;10.55216667;;;;;;;;
342;1;AGRICOLA;147;LA GUAJIRA;Urumita;-73.01384722;10.54851667;-73.01189722;10.54777222;-73.01395833;10.54818056;-73.01207778;10.54741944;;;;;;;;
342;1;AGRICOLA;148;LA GUAJIRA;Urumita;-72.99594444;10.47678056;-72.99144722;10.47613056;-72.99667778;10.474975;-72.99186944;10.47450278;;;;;;;;
342;1;AGRICOLA;149;LA GUAJIRA;Urumita;-72.98535278;10.47607222;-72.98319444;10.47571389;-72.98568056;10.47434167;-72.98335556;10.47400833;;;;;;;;
342;1;AGRICOLA;150;LA GUAJIRA;Urumita;-72.98663056;10.47132778;-72.98101667;10.47012222;-72.98725556;10.46841667;-72.98160278;10.46694722;;;;;;;;
342;1;AGRICOLA;151;LA GUAJIRA;Urumita;-73.01480556;10.54778333;-73.01228889;10.54678056;-73.01559444;10.54501389;-73.014475;10.54456667;;;;;;;;
342;1;AGRICOLA;152;LA GUAJIRA;Urumita;-73.02275556;10.56165;-73.015375;10.55714167;-73.02404444;10.55889722;-73.01651389;10.55441389;;;;;;;;
342;1;AGRICOLA;153;LA GUAJIRA;Urumita;-73.01446944;10.54442778;-73.01476667;10.54304167;-73.00638056;10.54151944;-73.00709444;10.53981111;;;;;;;;
