Id_Usuario;Sexo;Tipo_Poblacional;Discapacidad;Departamento;Municipio;Vereda;Predio;Cadena_Productiva;C1A1;C2A1;C3A1;C4A1;C5A1;C6A1;C7A1;C8A1;C9A1;C10A1;NA1;C1A2;C2A2;C3A2;C4A2;C5A2;C6A2;C7A2;NA2;C1A3;C2A3;C3A3;C4A3;C5A3;NA3;C1A4;C2A4;C3A4;C4A4;NA4;C1A5;C2A5;C3A5;C4A5;NA5;CLAS_GRAL;CADENA_PRODUCTIVA_ADR;ID_ADR;Tipo de proyecto
13435;M;NINGUNA;NO;CASANARE;85125;LA CHAPA;LA ARENOSA;GANADERIA;2;1;1;2;2;3;2;3;1;1;1;4;1;1;1;1;1;1;1;3;4;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;GANADERIA;0201;Asistencia Tecnica
13436;M;NINGUNA;NO;CASANARE;85010;LA PRIMAVERA;EL PEDREGALITO;GANADERIA;2;3;2;3;2;1;2;3;1;1;1;1;1;1;1;3;4;4;1;1;2;3;2;3;2;4;4;3;3;3;2;2;3;2;2;2;GANADERIA;0201;Asistencia Tecnica
13438;M;NINGUNA;NO;CASANARE;85410;CABAÑAS;MATEBEJUCO;GANADERIA;2;1;3;2;2;4;2;3;1;2;2;4;2;1;1;4;2;2;2;1;3;2;1;3;1;3;3;2;1;2;1;1;1;2;1;1;GANADERIA;0201;Asistencia Tecnica
13439;F;NINGUNA;NO;CASANARE;85250;LAS BRANCITAS;MUNDO NUEVO;GANADERIA;2;1;2;1;2;1;1;1;1;2;1;4;1;1;1;2;1;1;1;2;2;3;2;2;2;3;1;1;2;1;2;2;3;1;1;1;GANADERIA;0201;Asistencia Tecnica
13441;M;NINGUNA;NO;CASANARE;85015;BARRIALES;LA ANGOSTURA;GANADERIA;2;1;1;1;2;3;2;1;1;3;1;4;2;2;4;2;1;1;2;2;2;3;2;2;2;2;1;2;2;1;1;2;3;4;2;1;GANADERIA;0201;Asistencia Tecnica
13442;M;NINGUNA;NO;CASANARE;85430;CONVENTO;MILAGRO;GANADERIA;2;1;2;1;2;1;2;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;1;1;GANADERIA;0201;Asistencia Tecnica
13443;F;NINGUNA;NO;CASANARE;85250;CARRASTOL;RISARALDA;GANADERIA;2;3;2;2;2;3;2;2;1;2;2;1;1;1;1;2;1;1;1;1;2;2;1;1;1;1;1;1;2;1;2;2;2;2;2;1;GANADERIA;0201;Asistencia Tecnica
13444;M;NINGUNA;NO;CASANARE;85225;GUACHARACAS;EL REPOSO;GANADERIA;1;1;2;2;2;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;2;1;1;1;1;1;1;1;GANADERIA;0201;Asistencia Tecnica
13445;M;NINGUNA;NO;CASANARE;85010;CUPIAGUA;SANTA BARABARA;GANADERIA;2;2;2;1;2;2;2;2;2;4;2;4;2;3;3;2;1;1;2;3;2;3;2;2;2;2;2;2;1;1;2;2;2;2;2;2;GANADERIA;0201;Asistencia Tecnica
13446;F;NINGUNA;NO;CASANARE;85010;PALO SOLO;EL PARAISO;GANADERIA;1;1;1;1;1;1;1;1;1;2;1;1;2;2;1;2;1;1;1;1;2;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;GANADERIA;0201;Asistencia Tecnica
13448;F;NINGUNA;NO;CASANARE;85300;EL CARMEN;PATIO BONITO;GANADERIA;2;1;2;2;2;1;2;1;1;1;1;2;1;3;1;3;1;1;1;1;2;2;1;3;1;2;2;2;2;2;1;2;2;1;1;1;GANADERIA;0201;Asistencia Tecnica
13450;F;NINGUNA;NO;CASANARE;85430;LA ESPERANZA;PTO LIMON;GANADERIA;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;GANADERIA;0201;Asistencia Tecnica
13451;F;NINGUNA;NO;CASANARE;85410;PIÑALITO;SANTA MARIA;GANADERIA;2;3;2;3;3;3;2;3;2;4;2;4;3;4;3;4;4;4;3;2;3;3;2;2;2;3;3;2;3;2;2;2;3;4;2;2;GANADERIA;0201;Asistencia Tecnica
13452;F;NINGUNA;NO;CASANARE;85250;BRISAS DEL BEBEDERO;LA ESPERANZA;GANADERIA;2;1;1;1;2;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;1;2;1;2;1;1;GANADERIA;0201;Asistencia Tecnica
13455;F;NINGUNA;NO;CASANARE;85139;BELGRADO;LOS ACEITES LOTE 2;GANADERIA;1;1;1;1;1;1;1;2;1;3;1;1;1;1;1;1;1;1;1;2;3;1;1;1;1;3;2;3;2;2;2;2;2;1;1;1;GANADERIA;0201;Asistencia Tecnica
13456;F;NINGUNA;NO;CASANARE;85001;LA CALCETA;EL PARAISO;GANADERIA;2;2;2;2;2;3;1;2;1;3;1;1;1;1;1;1;1;1;1;2;2;3;2;2;2;3;2;3;1;2;2;2;2;2;2;1;GANADERIA;0201;Asistencia Tecnica
13458;M;NINGUNA;NO;CASANARE;85225;LA REDENCION;LAS CRUCES;GANADERIA;2;2;2;2;2;2;2;3;1;3;2;1;1;1;1;1;1;1;1;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;GANADERIA;0201;Asistencia Tecnica
13459;M;NINGUNA;NO;CASANARE;85250;CAÑADOTE;LAGUNITA;GANADERIA;2;3;3;2;2;1;1;2;1;2;1;1;1;1;1;2;3;3;1;2;2;3;2;1;1;3;2;2;2;2;2;2;3;3;2;1;GANADERIA;0201;Asistencia Tecnica
13462;F;NINGUNA;NO;CASANARE;85001;LA PORFÍA;SANTA ANA;GANADERIA;2;3;1;2;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;2;1;3;2;2;2;2;2;2;2;1;1;1;GANADERIA;0201;Asistencia Tecnica
13463;F;NINGUNA;NO;CASANARE;85250;LABRANCITAS;PUNTO FIJO;GANADERIA;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;GANADERIA;0201;Asistencia Tecnica
13465;M;NINGUNA;NO;CASANARE;85325;SOCORRO;LOS FURELES;GANADERIA;2;1;3;2;2;1;2;1;1;3;1;4;2;2;1;2;1;1;1;1;1;1;1;2;1;3;2;1;1;1;2;2;3;3;2;1;GANADERIA;0201;Asistencia Tecnica
13467;M;NINGUNA;NO;CASANARE;85440;CAIMAN ALTO;PARMARCITO;GANADERIA;2;3;3;2;2;1;1;2;1;3;1;1;1;1;1;2;1;1;1;3;4;3;3;2;2;2;2;1;1;1;2;2;2;1;1;1;GANADERIA;0201;Asistencia Tecnica
13468;M;NINGUNA;NO;CASANARE;85250;LA MOTUZ;ARCABUCO;GANADERIA;2;3;2;2;2;3;2;2;1;4;2;4;4;4;4;3;2;2;3;2;2;2;1;2;1;3;2;2;2;2;1;2;2;2;1;2;GANADERIA;0201;Asistencia Tecnica
13470;M;NINGUNA;NO;CASANARE;85430;LOS CHOCHOS;LAS DELICIAS;GANADERIA;2;1;2;1;2;1;1;1;1;1;1;4;2;2;1;1;1;1;1;1;2;1;2;1;1;2;1;2;1;1;2;2;3;4;2;1;GANADERIA;0201;Asistencia Tecnica
13471;M;NINGUNA;NO;CASANARE;85015;CENTRO NORTE;LA COCAGUA;GANADERIA;2;1;1;1;1;1;1;2;1;2;1;2;2;1;2;2;2;2;1;1;2;3;1;2;1;2;2;2;2;2;1;2;3;2;1;1;GANADERIA;0201;Asistencia Tecnica
13472;M;NINGUNA;NO;CASANARE;85001;CHARTE;LA DORADA;GANADERIA;3;2;3;2;2;1;2;2;2;1;1;1;2;2;2;1;3;3;1;2;2;3;2;2;2;3;2;3;2;2;2;2;2;2;2;2;GANADERIA;0201;Asistencia Tecnica
13475;F;NINGUNA;NO;CASANARE;85440;EL ENCANTO;TROMPILLOS;GANADERIA;1;2;3;1;1;1;1;1;1;3;1;1;1;1;1;2;1;1;1;2;3;3;3;1;2;1;1;1;1;1;1;2;2;1;1;1;GANADERIA;0201;Asistencia Tecnica
13477;M;NINGUNA;NO;CASANARE;85225;MORALITO;EL BAMBÚ;GANADERIA;1;1;1;1;1;1;2;1;1;3;1;1;2;2;1;1;1;1;1;1;1;1;2;1;1;3;1;3;1;1;2;2;2;2;2;1;GANADERIA;0201;Asistencia Tecnica
13478;M;NINGUNA;NO;CASANARE;85015;TEGUITA BAJA;CAÑAHUATE;GANADERIA;2;1;2;1;2;1;2;2;1;1;1;3;2;2;3;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;2;2;2;2;2;1;GANADERIA;0201;Asistencia Tecnica
13480;M;NINGUNA;NO;CASANARE;85225;MORALITO;AGUA LINDA;GANADERIA;2;2;2;1;2;1;1;1;2;1;1;4;2;3;2;1;1;1;1;1;2;1;1;1;1;3;2;2;1;1;2;2;2;3;2;1;GANADERIA;0201;Asistencia Tecnica
13481;M;NINGUNA;NO;CASANARE;85139;BELGRADO;NAPOLES;GANADERIA;1;1;1;3;1;1;1;1;1;3;1;1;1;1;1;2;1;1;1;2;2;2;1;1;1;2;2;3;1;1;2;2;2;4;2;1;GANADERIA;0201;Asistencia Tecnica
13483;M;NINGUNA;NO;CASANARE;85250;EL JAGÜITO;LA GRANJITA;GANADERIA;1;2;2;1;1;1;1;1;1;3;1;4;3;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;1;1;1;GANADERIA;0201;Asistencia Tecnica
13486;M;NINGUNA;NO;CASANARE;85001;LA MANGA;EL SILENCIO;GANADERIA;2;2;2;2;2;3;1;2;1;3;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;3;3;3;1;2;2;2;2;2;2;1;GANADERIA;0201;Asistencia Tecnica
13487;M;NINGUNA;NO;CASANARE;85139;BEBEA;EL DIAMANTE;GANADERIA;1;1;2;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;3;3;3;1;2;2;2;2;4;2;1;GANADERIA;0201;Asistencia Tecnica
13489;M;NINGUNA;NO;CASANARE;85125;SAMUCO;LA ESPERANZA;GANADERIA;2;1;2;2;2;1;1;1;1;1;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;GANADERIA;0201;Asistencia Tecnica
13490;M;NINGUNA;NO;CASANARE;85015;JORDAN BAJO;LA FLORIDA;GANADERIA;1;1;2;1;1;1;1;1;1;1;1;2;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;3;1;1;1;GANADERIA;0201;Asistencia Tecnica
13492;M;NINGUNA;NO;CASANARE;85010;GUAIMARO;LAS BRISAS;GANADERIA;2;1;2;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;GANADERIA;0201;Asistencia Tecnica
13494;M;NINGUNA;NO;CASANARE;85250;LABRANCITA;LA CANDELA;GANADERIA;2;1;3;1;2;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;3;2;1;2;2;1;2;1;1;GANADERIA;0201;Asistencia Tecnica
13495;M;NINGUNA;NO;CASANARE;85440;CAIMAN ALTO;EL AMPARO;GANADERIA;2;2;3;2;2;1;1;1;1;3;1;1;1;1;1;2;1;1;1;3;3;3;3;2;2;2;2;2;1;1;2;2;2;1;1;1;GANADERIA;0201;Asistencia Tecnica
13496;M;NINGUNA;NO;CASANARE;85225;TABLON DE TACARE;EL LIMONAR;GANADERIA;3;2;2;3;3;2;1;2;1;3;2;1;1;1;1;1;1;1;1;2;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;GANADERIA;0201;Asistencia Tecnica
13497;M;NINGUNA;NO;CASANARE;85015;PROVIDENCIA;LOS SITIOS;GANADERIA;2;2;1;1;2;1;2;1;1;1;1;4;4;2;1;2;1;1;1;1;2;3;2;1;1;2;1;1;2;1;1;2;3;2;1;1;GANADERIA;0201;Asistencia Tecnica
13499;M;NINGUNA;NO;CASANARE;85010;SAN RAFAEL;EL DIAMANTE;GANADERIA;1;2;2;1;1;1;1;1;1;1;1;4;1;1;1;1;1;1;1;2;3;3;2;2;2;3;2;2;2;2;2;2;2;3;2;1;GANADERIA;0201;Asistencia Tecnica
13501;M;NINGUNA;NO;CASANARE;85015;BRISAS DEL TONCE;MELGAR;GANADERIA;2;1;1;1;2;1;1;2;1;3;1;2;2;2;1;4;3;3;2;1;3;3;3;2;2;3;1;3;1;1;2;2;2;2;2;1;GANADERIA;0201;Asistencia Tecnica
13502;M;NINGUNA;NO;CASANARE;85325;EL MEREY;BAHAMAS LOTE 2;GANADERIA;2;1;3;2;2;1;1;1;1;1;1;1;1;2;1;2;1;1;1;2;1;2;1;1;1;2;2;1;1;1;1;2;1;2;1;1;GANADERIA;0201;Asistencia Tecnica
13504;M;NINGUNA;NO;CASANARE;85139;MUNDO NUEVO;VILLALULU;GANADERIA;1;1;1;2;1;2;1;2;1;3;1;1;1;1;1;2;1;1;1;2;2;2;1;1;1;3;2;3;2;2;2;2;2;1;1;1;GANADERIA;0201;Asistencia Tecnica
13506;F;NINGUNA;NO;CASANARE;85015;CENTRO NORTE;LA BUENA VISTA;GANADERIA;2;1;1;2;1;1;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;1;1;GANADERIA;0201;Asistencia Tecnica
13507;M;NINGUNA;NO;CASANARE;85430;LA MORITA;LA MORITA;GANADERIA;2;1;2;1;2;1;2;1;1;1;1;4;2;2;1;1;1;1;1;1;2;2;1;1;1;2;1;1;2;1;2;3;3;3;2;1;GANADERIA;0201;Asistencia Tecnica
13508;M;NINGUNA;NO;CASANARE;85250;TEN LLANO;PUNTO NUEVO;GANADERIA;1;1;2;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;GANADERIA;0201;Asistencia Tecnica
13510;M;NINGUNA;NO;CASANARE;85225;CAÑO HONDO;MONTILLA;GANADERIA;1;3;1;2;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;2;2;3;3;2;2;3;2;3;1;2;1;1;1;1;1;1;GANADERIA;0201;Asistencia Tecnica
13513;M;NINGUNA;NO;CASANARE;85225;MORALITO;EL PORTUGAL;GANADERIA;1;3;3;1;3;3;1;1;1;3;1;1;1;1;1;3;1;1;1;2;2;3;2;2;2;3;2;3;1;2;4;2;3;4;3;1;GANADERIA;0201;Asistencia Tecnica
13514;M;NINGUNA;NO;CASANARE;85125;SAN JOSÉ;LOS ÑAMES;GANADERIA;1;1;1;1;1;1;1;1;1;4;1;1;2;3;1;2;1;1;1;1;1;1;1;1;1;3;2;1;1;1;1;1;1;1;1;1;GANADERIA;0201;Asistencia Tecnica
13516;M;NINGUNA;NO;CASANARE;85410;ACEITE ALTO;ACAPULCO;GANADERIA;2;2;1;3;3;1;2;2;1;1;1;2;2;2;2;3;3;3;2;1;2;3;2;1;1;3;2;1;1;1;1;2;2;2;1;1;GANADERIA;0201;Asistencia Tecnica
13517;F;NINGUNA;NO;CASANARE;85015;BARRIALES;LAS MESITAS;GANADERIA;1;2;1;1;2;2;2;1;1;1;1;4;2;2;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;GANADERIA;0201;Asistencia Tecnica
13518;F;NINGUNA;NO;CASANARE;85250;BRITO ALTO;EL MILAGRO;GANADERIA;2;1;1;2;2;1;1;2;2;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;2;2;2;2;2;3;2;2;2;1;GANADERIA;0201;Asistencia Tecnica
13519;F;NINGUNA;NO;CASANARE;85162;GANEYES;LOS GALANES;GANADERIA;2;2;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;GANADERIA;0201;Asistencia Tecnica
13522;M;NINGUNA;NO;CASANARE;85001;TILODIRAN;CARACOLI;GANADERIA;2;3;3;3;3;3;2;2;1;1;2;2;4;1;1;2;1;1;1;2;2;3;2;2;2;3;1;3;2;2;2;3;3;2;2;1;GANADERIA;0201;Asistencia Tecnica
13523;F;NINGUNA;NO;CASANARE;85162;TIERRAGRATA;GUARATARO;GANADERIA;2;1;1;1;2;1;2;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;GANADERIA;0201;Asistencia Tecnica
13524;M;NINGUNA;NO;CASANARE;85015;CHUYAGUA;LA REALIDAD;GANADERIA;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;GANADERIA;0201;Asistencia Tecnica
13526;M;NINGUNA;NO;CASANARE;85001;MATE LIMON;PLAYA RICA;GANADERIA;1;1;1;1;3;3;1;2;1;3;1;4;2;4;1;1;1;1;1;2;2;3;2;1;1;3;2;2;2;2;2;2;3;3;2;1;GANADERIA;0201;Asistencia Tecnica
13527;M;INDÍGENA;NO;CASANARE;85001;LOS ACEITES;LA ESPERANZA;GANADERIA;2;3;1;2;2;3;1;1;1;2;1;4;4;2;2;1;1;1;1;2;2;3;2;1;1;2;2;2;1;1;3;3;3;2;2;1;GANADERIA;0201;Asistencia Tecnica
13530;M;NINGUNA;NO;CASANARE;85250;LABRANCITAS;LA BENDICIÓN;GANADERIA;1;3;2;1;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;GANADERIA;0201;Asistencia Tecnica
13531;M;NINGUNA;NO;CASANARE;85225;LA VIRGEN;EL VENADO;GANADERIA;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;3;1;1;GANADERIA;0201;Asistencia Tecnica
13532;F;NINGUNA;NO;CASANARE;85430;LOS CHOCHOS;LAVORAGINE;GANADERIA;2;1;2;1;1;1;1;1;1;1;1;4;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;2;2;2;2;2;1;GANADERIA;0201;Asistencia Tecnica
13534;F;NINGUNA;NO;CASANARE;85001;TOLODIRAN;SAN CAMILO;GANADERIA;2;3;3;3;4;1;1;2;1;3;2;4;4;4;2;2;2;2;2;1;2;2;2;2;1;3;3;3;2;2;2;3;3;3;2;2;GANADERIA;0201;Asistencia Tecnica
13536;F;NINGUNA;SI;CASANARE;85250;TENLLANO;VILLA ISABEL;GANADERIA;2;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;GANADERIA;0201;Asistencia Tecnica
13537;F;NINGUNA;NO;CASANARE;85225;BUENOS AIRES;TABLONCITO;GANADERIA;1;1;1;1;1;1;2;1;1;2;1;4;2;3;3;3;1;1;2;1;1;1;1;1;1;2;2;2;1;1;2;2;2;4;2;1;GANADERIA;0201;Asistencia Tecnica
13538;F;NINGUNA;NO;CASANARE;85325;MORICHAL;LA CRISTALINA;GANADERIA;2;1;2;1;2;1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;GANADERIA;0201;Asistencia Tecnica
13539;M;NINGUNA;NO;CASANARE;85162;BRISAS DEL LLANO;MORICHAL;GANADERIA;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;GANADERIA;0201;Asistencia Tecnica
13541;M;NINGUNA;NO;CASANARE;85225;TAMURIA;PRIMAVERA;GANADERIA;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;2;2;2;2;2;1;GANADERIA;0201;Asistencia Tecnica
13543;M;NINGUNA;NO;CASANARE;85010;ATALAYAS;PARAÍSO;GANADERIA;2;2;3;1;2;1;1;2;1;3;1;1;2;3;2;2;2;2;1;1;1;2;1;1;1;3;3;2;2;2;2;2;2;2;2;1;GANADERIA;0201;Asistencia Tecnica
13546;M;NINGUNA;NO;CASANARE;85250;EL MUESE;VILLA SOFIA;GANADERIA;2;2;2;2;2;3;3;2;1;3;2;1;2;2;3;2;1;1;1;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;1;GANADERIA;0201;Asistencia Tecnica
13548;F;NINGUNA;NO;CASANARE;85162;BELLA VISTA;VILLA MARIANA;GANADERIA;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;GANADERIA;0201;Asistencia Tecnica
13549;M;NINGUNA;NO;CASANARE;85015;GURUVITA;LA ESPERANZA;GANADERIA;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;2;1;1;1;GANADERIA;0201;Asistencia Tecnica
13550;F;NINGUNA;NO;CASANARE;85410;YAGUAROS;CHAPARRITO;GANADERIA;2;1;3;2;2;1;2;3;2;2;1;1;2;2;1;4;1;1;1;1;2;2;1;1;1;1;1;2;1;1;1;1;1;2;1;1;GANADERIA;0201;Asistencia Tecnica
13552;F;NINGUNA;NO;CASANARE;85300;PIÑALERA;EL CUMARO;GANADERIA;2;1;2;1;2;1;1;1;1;1;1;2;2;2;2;3;1;1;1;1;2;3;2;1;1;2;2;2;1;1;2;2;2;2;2;1;GANADERIA;0201;Asistencia Tecnica
13558;M;NINGUNA;NO;CASANARE;85440;LA COLMENA;LA PEDREGOSA;GANADERIA;1;2;3;3;1;1;1;1;1;3;1;1;1;1;1;4;2;2;1;4;4;3;3;3;3;2;2;2;1;1;2;2;2;1;1;1;GANADERIA;0201;Asistencia Tecnica
13559;M;NINGUNA;NO;CASANARE;85001;EL AMPARO;LA PIRAGUA;GANADERIA;2;2;2;2;2;3;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;3;2;3;1;2;2;2;2;2;2;1;GANADERIA;0201;Asistencia Tecnica
13560;M;NINGUNA;NO;CASANARE;85015;MUNDO VIEJO;ESPERANZA;GANADERIA;2;2;1;1;2;1;1;1;1;3;1;1;2;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;GANADERIA;0201;Asistencia Tecnica
13561;M;NINGUNA;NO;CASANARE;85001;EL AMPARO;LA PIRAGUA;GANADERIA;2;3;2;2;2;3;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;3;3;2;1;2;2;2;2;1;1;1;GANADERIA;0201;Asistencia Tecnica
13563;M;NINGUNA;NO;CASANARE;85430;EL TORO;EL MAPIRE;GANADERIA;2;1;2;1;2;2;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;3;3;2;1;GANADERIA;0201;Asistencia Tecnica
13565;M;NINGUNA;NO;CASANARE;85015;BARRIALES;CAMPO ALEGRE;GANADERIA;2;2;1;1;2;1;2;1;1;3;1;1;1;2;1;1;1;1;1;2;2;3;2;1;1;1;1;2;2;1;1;2;3;2;1;1;GANADERIA;0201;Asistencia Tecnica
13566;M;NINGUNA;NO;CASANARE;85015;MUNDO VIEJO;EL MANANTIAL;GANADERIA;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;2;2;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;GANADERIA;0201;Asistencia Tecnica
13568;M;NINGUNA;NO;CASANARE;85250;CARRASTOL;MALVINILLA;GANADERIA;1;1;3;2;2;2;2;1;1;2;1;1;2;2;1;2;3;3;1;2;2;3;2;2;2;3;2;2;2;2;2;2;2;2;2;1;GANADERIA;0201;Asistencia Tecnica
13570;M;NINGUNA;NO;CASANARE;85225;TABLON DE TACARE;BUENOS AIRES;GANADERIA;2;2;2;1;2;1;1;1;1;3;1;1;1;2;2;1;1;1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;GANADERIA;0201;Asistencia Tecnica
13571;M;INDÍGENA;NO;CASANARE;85230;RESGUADO INDÍGENA DE PARAVARE;LA CONQUISTA;GANADERIA;1;3;1;1;2;1;2;1;1;1;1;4;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;2;1;1;1;1;1;3;1;1;GANADERIA;0201;Asistencia Tecnica
13572;M;NINGUNA;NO;CASANARE;85325;MORICHAL;LA ILUSION 2;GANADERIA;2;1;3;2;2;1;1;2;1;3;1;4;1;2;1;2;1;1;1;2;2;3;2;2;2;3;1;1;1;1;2;2;2;2;2;1;GANADERIA;0201;Asistencia Tecnica
13573;M;NINGUNA;NO;CASANARE;85250;LA MESA SECTOR MANANTIAL;EL REFUGIO;GANADERIA;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;2;1;1;GANADERIA;0201;Asistencia Tecnica
13575;M;NINGUNA;NO;CASANARE;85410;RAIZAL;LA MILAGROSA;GANADERIA;2;1;3;2;2;1;1;3;2;4;1;1;2;2;2;4;3;3;2;3;3;3;3;2;2;3;2;2;2;2;2;2;2;2;2;2;GANADERIA;0201;Asistencia Tecnica
13576;M;NINGUNA;NO;CASANARE;85250;CAÑO CHIQUITO;LA PALESTINA;GANADERIA;2;3;2;2;2;3;2;2;1;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;GANADERIA;0201;Asistencia Tecnica
13577;M;NINGUNA;NO;CASANARE;85125;ALTAMIRA;PORVENIR;GANADERIA;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;GANADERIA;0201;Asistencia Tecnica
13578;M;NINGUNA;NO;CASANARE;85250;LABRANCITAS;LA PALESTINA;GANADERIA;2;1;2;3;3;3;2;2;1;1;1;4;4;2;4;3;3;3;3;2;2;2;1;1;1;3;1;3;2;2;2;2;2;3;2;2;GANADERIA;0201;Asistencia Tecnica
13579;M;NINGUNA;NO;CASANARE;85139;BELGRADO;VILLA LOLITA;GANADERIA;1;1;1;3;1;1;1;2;1;2;1;3;1;1;1;4;1;1;1;3;2;2;1;2;1;3;3;3;2;2;2;2;2;4;2;1;GANADERIA;0201;Asistencia Tecnica
13580;M;NINGUNA;NO;CASANARE;85225;PALMITA;MATA DE PALMA;GANADERIA;2;1;2;2;2;1;1;1;2;4;1;2;2;3;2;1;1;1;1;1;2;3;2;1;1;3;3;2;1;2;2;2;2;3;2;1;GANADERIA;0201;Asistencia Tecnica
13581;M;NINGUNA;NO;CASANARE;85230;CAMPO ALEGRE;LA ESMERALDA;GANADERIA;1;1;1;1;1;1;1;1;1;1;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;GANADERIA;0201;Asistencia Tecnica
13583;M;NINGUNA;NO;CASANARE;85430;EL TORO;LOS TRES COCOS;GANADERIA;2;2;2;1;2;1;1;1;1;1;1;4;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;1;GANADERIA;0201;Asistencia Tecnica
13586;M;NINGUNA;NO;CASANARE;85125;LA CAPILLA;MINNESOTTA;GANADERIA;2;1;3;2;2;1;2;3;1;1;1;1;1;1;1;2;2;2;1;3;3;3;3;2;2;4;3;3;1;2;2;2;2;2;2;1;GANADERIA;0201;Asistencia Tecnica
